lon,lat,id
-121.930105,37.864660,id20160110113917
-121.930828,37.863465,id20160110113917
-121.930335,37.862508,id20160110113917
-121.928673,37.863598,id20160110113917
-121.927590,37.863027,id20160110113917
-121.927171,37.863619,id20160110113917
-121.925076,37.863419,id20160110113917
-121.926621,37.865112,id20160110113917
-121.925858,37.866140,id20160110113917
-121.923096,37.865819,id20160110113917
-121.924487,37.867326,id20160110113917
-121.925733,37.871452,id20160110113917
-121.927093,37.871495,id20160110113917
-121.925381,37.873058,id20160110113917
-121.929250,37.874469,id20160110113917
-121.930738,37.876761,id20160110113917
-121.929386,37.876228,id20160110113917
-121.928961,37.875156,id20160110113917
-121.925729,37.874967,id20160110113917
-121.924545,37.875974,id20160110113917
-121.921399,37.875682,id20160110113917
-121.917943,37.878035,id20160110113917
-121.917728,37.878925,id20160110113917
-121.914083,37.879638,id20160110113917
-121.918154,37.879804,id20160110113917
-121.919712,37.878763,id20160110113917
-121.921089,37.880802,id20160110113917
-121.917080,37.880805,id20160110113917
-121.914450,37.881731,id20160110113917
-121.914422,37.881757,id20160110130545
-121.917203,37.880813,id20160110130545
-121.921116,37.880848,id20160110130545
-121.920028,37.878805,id20160110130545
-121.918041,37.879821,id20160110130545
-121.914176,37.879706,id20160110130545
-121.917655,37.878974,id20160110130545
-121.921361,37.875705,id20160110130545
-121.928951,37.875168,id20160110130545
-121.930848,37.876721,id20160110130545
-121.929174,37.874384,id20160110130545
-121.925484,37.873142,id20160110130545
-121.927133,37.871423,id20160110130545
-121.925571,37.871148,id20160110130545
-121.924501,37.867261,id20160110130545
-121.923111,37.865831,id20160110130545
-121.925972,37.866121,id20160110130545
-121.926623,37.864989,id20160110130545
-121.925401,37.863330,id20160110130545
-121.928784,37.863601,id20160110130545
-121.930672,37.862596,id20160110130545
-121.930905,37.863122,id20160110130545
-121.930043,37.864633,id20160110130545
-121.932065,37.866852,id20160110130545
-121.930087,37.864703,id20160110130545
-121.930517,37.862565,id20160110130545
-121.928827,37.863578,id20160110130545
-121.925246,37.863341,id20160110130545
-121.926604,37.865333,id20160110130545
-121.925837,37.866150,id20160110130545
-121.923101,37.865871,id20160110130545
-121.924462,37.867280,id20160110130545
-121.925581,37.871298,id20160110130545
-121.927096,37.871459,id20160110130545
-121.925403,37.873110,id20160110130545
-121.929305,37.874496,id20160110130545
-121.930816,37.876712,id20160110130545
-121.929415,37.876260,id20160110130545
-121.928864,37.875167,id20160110130545
-121.925427,37.875022,id20160110130545
-121.924554,37.875977,id20160110130545
-121.921304,37.875693,id20160110130545
-121.917585,37.878980,id20160110130545
-121.914098,37.879570,id20160110130545
-121.918349,37.879781,id20160110130545
-121.919997,37.878837,id20160110130545
-121.921132,37.880749,id20160110130545
-121.918970,37.881301,id20160110130545
-121.916788,37.880838,id20160110130545
-121.914440,37.881795,id20160110130545
-121.919611,37.879978,id20160110130545
-121.917743,37.880878,id20160110130545
-121.918130,37.881222,id20160110130545
-121.921160,37.880806,id20160110130545
-121.919985,37.878826,id20160110130545
-121.918037,37.879807,id20160110130545
-121.914109,37.879595,id20160110130545
-121.917816,37.878947,id20160110130545
-121.921403,37.875722,id20160110130545
-121.928947,37.875216,id20160110130545
-121.929428,37.876290,id20160110130545
-121.930822,37.876805,id20160110130545
-121.929016,37.874365,id20160110130545
-121.925385,37.873114,id20160110130545
-121.927098,37.871388,id20160110130545
-121.925690,37.871388,id20160110130545
-121.924515,37.867351,id20160110130545
-121.923194,37.865692,id20160110130545
-121.925946,37.866199,id20160110130545
-121.926752,37.865261,id20160110130545
-121.925170,37.863423,id20160110130545
-121.927819,37.863087,id20160110130545
-121.928597,37.863647,id20160110130545
-121.930590,37.862585,id20160110130545
-121.930019,37.864591,id20160110130545
-121.932125,37.866912,id20160110130545
-121.931808,37.865865,id20160110130545
-121.933331,37.864969,id20160110130545
-121.932732,37.862710,id20160110130545
-121.935616,37.858442,id20160110130545
-121.934431,37.856046,id20160110130545
-121.930739,37.853671,id20160110130545
-121.925706,37.852094,id20160110130545
-121.926283,37.851389,id20160110130545
-121.928520,37.851840,id20160110130545
-121.929967,37.850336,id20160110130545
-121.930479,37.851243,id20160110130545
-121.931340,37.850599,id20160110130545
-121.932722,37.851038,id20160110130545
-121.932787,37.849423,id20160110130545
-121.927264,37.846764,id20160110130545
-121.926735,37.845261,id20160110130545
-121.920601,37.843184,id20160110130545
-121.921710,37.842511,id20160110130545
-121.921383,37.841329,id20160110130545
-121.922075,37.840679,id20160110130545
-121.924722,37.841023,id20160110130545
-121.926169,37.842698,id20160110130545
-121.932001,37.841470,id20160110130545
-121.933744,37.844032,id20160110130545
-121.935495,37.843646,id20160110130545
-121.936921,37.844422,id20160110130545
-121.937173,37.842089,id20160110130545
-121.938607,37.841057,id20160110130545
-121.940430,37.841776,id20160110130545
-121.940095,37.843280,id20160110130545
-121.941431,37.843549,id20160110130545
-121.943821,37.842075,id20160110130545
-121.945975,37.843466,id20160110130545
-121.947966,37.842345,id20160110130545
-121.947873,37.843362,id20160110130545
-121.949968,37.844315,id20160110130545
-121.949905,37.839768,id20160110130545
-121.952006,37.836371,id20160110130545
-121.959517,37.834093,id20160110130545
-121.969693,37.835796,id20160110130545
-121.978127,37.835219,id20160110130545
-121.978344,37.845110,id20160110130545
-121.986603,37.844509,id20160110130545
-122.252742,37.860598,id20160126155503
-122.251087,37.860706,id20160126155503
-122.251036,37.858611,id20160126155503
-122.244089,37.858959,id20160126155503
-122.243768,37.857965,id20160126155503
-122.237153,37.854696,id20160126155503
-122.232773,37.851166,id20160126155503
-122.226668,37.850018,id20160126155503
-122.224145,37.850992,id20160126155503
-122.224561,37.851700,id20160126155503
-122.223503,37.852382,id20160126155503
-122.224052,37.853539,id20160126155503
-122.223270,37.853764,id20160126155503
-122.223526,37.855006,id20160126155503
-122.221622,37.855223,id20160126155503
-122.222565,37.857858,id20160126155503
-122.220562,37.860174,id20160126155503
-122.219315,37.859345,id20160126155503
-122.219248,37.857570,id20160126155503
-122.217794,37.857304,id20160126155503
-122.217668,37.856443,id20160126155503
-122.214333,37.856179,id20160126155503
-122.212821,37.854711,id20160126155503
-122.214608,37.853105,id20160126155503
-122.212491,37.852652,id20160126155503
-122.212076,37.851037,id20160126155503
-122.210354,37.851358,id20160126155503
-122.208975,37.850266,id20160126155503
-122.208138,37.851229,id20160126155503
-122.204057,37.850716,id20160126155503
-122.200572,37.847742,id20160126155503
-122.202774,37.851267,id20160126155503
-122.208900,37.851661,id20160126155503
-122.210323,37.852417,id20160126155503
-122.212128,37.857118,id20160126155503
-122.216071,37.859533,id20160126155503
-122.219974,37.864059,id20160126155503
-122.222065,37.864374,id20160126155503
-122.222637,37.866469,id20160126155503
-122.221077,37.866423,id20160126155503
-122.219319,37.868066,id20160126155503
-122.216095,37.868024,id20160126155503
-122.218847,37.870773,id20160126155503
-122.219206,37.872313,id20160126155503
-122.220602,37.872502,id20160126155503
-122.221616,37.874527,id20160126155503
-122.221705,37.875348,id20160126155503
-122.220173,37.876639,id20160126155503
-122.222332,37.881887,id20160126155503
-122.220760,37.880647,id20160126155503
-122.221414,37.881923,id20160126155503
-122.221099,37.883872,id20160126155503
-122.224292,37.884861,id20160126155503
-122.222004,37.883507,id20160126155503
-122.224318,37.884853,id20160126155503
-122.221338,37.884061,id20160126155503
-122.220662,37.880768,id20160126155503
-122.222201,37.882013,id20160126155503
-122.221859,37.879667,id20160126155503
-122.224409,37.880413,id20160126155503
-122.226246,37.879663,id20160126155503
-122.231994,37.881559,id20160126155503
-122.234384,37.881554,id20160126155503
-122.235873,37.882090,id20160126155503
-122.236660,37.883754,id20160126155503
-122.238750,37.882682,id20160126155503
-122.239765,37.884456,id20160126155503
-122.242904,37.881179,id20160126155503
-122.243683,37.881088,id20160126155503
-122.245748,37.883044,id20160126155503
-122.243043,37.884563,id20160126155503
-122.242836,37.886151,id20160126155503
-122.244552,37.887307,id20160126155503
-122.248203,37.887477,id20160126155503
-122.247524,37.889127,id20160126155503
-122.248865,37.891268,id20160126155503
-122.246426,37.892990,id20160126155503
-122.243780,37.892497,id20160126155503
-122.242143,37.893586,id20160126155503
-122.244390,37.896646,id20160126155503
-122.246288,37.897164,id20160126155503
-122.247734,37.899448,id20160126155503
-122.249639,37.899671,id20160126155503
-122.250346,37.900619,id20160126155503
-122.244103,37.905591,id20160126155503
-122.250269,37.900858,id20160126155503
-122.249621,37.899593,id20160126155503
-122.248086,37.899676,id20160126155503
-122.246359,37.897290,id20160126155503
-122.244453,37.896635,id20160126155503
-122.242312,37.893919,id20160126155503
-122.242236,37.892983,id20160126155503
-122.244498,37.892358,id20160126155503
-122.245621,37.893260,id20160126155503
-122.249876,37.892814,id20160126155503
-122.250977,37.893755,id20160126155503
-122.253014,37.893898,id20160126155503
-122.252749,37.895315,id20160126155503
-122.253430,37.896143,id20160126155503
-122.256195,37.896504,id20160126155503
-122.256735,37.899771,id20160126155503
-122.258648,37.899096,id20160126155503
-122.261079,37.899830,id20160126155503
-122.261451,37.901556,id20160126155503
-122.262800,37.902052,id20160126155503
-122.263985,37.903746,id20160126155503
-122.267041,37.904527,id20160126155503
-122.270556,37.903963,id20160126155503
-122.270629,37.901694,id20160126155503
-122.269682,37.901167,id20160126155503
-122.271194,37.899622,id20160126155503
-122.268557,37.893892,id20160126155503
-122.267135,37.892454,id20160126155503
-122.265651,37.877653,id20160126155503
-122.260855,37.877704,id20160126155503
-122.260126,37.875041,id20160126155503
-122.256893,37.875480,id20160126155503
-122.253087,37.871845,id20160126155503
-122.251690,37.866294,id20160126155503
-122.250510,37.865325,id20160126155503
-122.250226,37.862580,id20160126155503
-122.251237,37.862077,id20160126155503
-122.251406,37.860796,id20160126155503
-122.253273,37.860612,id20160126155503
-122.252616,37.860687,id20160128161001
-122.251134,37.860821,id20160128161001
-122.251185,37.862108,id20160128161001
-122.250060,37.862415,id20160128161001
-122.250429,37.865597,id20160128161001
-122.251755,37.867365,id20160128161001
-122.249977,37.868059,id20160128161001
-122.249545,37.871342,id20160128161001
-122.245900,37.872724,id20160128161001
-122.240965,37.872809,id20160128161001
-122.238636,37.875525,id20160128161001
-122.241887,37.875782,id20160128161001
-122.242492,37.877307,id20160128161001
-122.247284,37.880954,id20160128161001
-122.244893,37.881449,id20160128161001
-122.245734,37.883097,id20160128161001
-122.243004,37.884568,id20160128161001
-122.242820,37.886019,id20160128161001
-122.244720,37.887332,id20160128161001
