lon,lat,id
-122.168750,37.891860,20160101141919
-122.163233,37.892505,20160101141919
-122.157870,37.891838,20160101141919
-122.158002,37.889892,20160101141919
-122.156339,37.886625,20160101141919
-122.153815,37.889949,20160101141919
-122.150830,37.889477,20160101141919
-122.144630,37.890277,20160101141919
-122.139597,37.888056,20160101141919
-122.136041,37.887821,20160101141919
-122.125609,37.891201,20160101141919
-122.126810,37.895250,20160101141919
-122.130893,37.899858,20160101141919
-122.137547,37.902668,20160101141919
-122.140591,37.904903,20160101141919
-122.152865,37.906465,20160101141919
-122.158538,37.908356,20160101141919
-122.159274,37.909796,20160101141919
-122.160218,37.909254,20160101141919
-122.162375,37.909738,20160101141919
-122.163084,37.911689,20160101141919
-122.162022,37.912665,20160101141919
-122.162665,37.914494,20160101141919
-122.158223,37.914937,20160101141919
-122.159963,37.917254,20160101141919
-122.158050,37.917585,20160101141919
-122.160977,37.918343,20160101141919
-122.162084,37.920497,20160101141919
-122.164495,37.921370,20160101141919
-122.166498,37.919742,20160101141919
-122.174079,37.917988,20160101141919
-122.185777,37.919417,20160101141919
-122.192175,37.920765,20160101141919
-122.195360,37.922286,20160101141919
-122.196871,37.921571,20160101141919
-122.197535,37.919459,20160101141919
-122.200225,37.917558,20160101141919
-122.200666,37.914226,20160101141919
-122.204415,37.908961,20160101141919
-122.209654,37.908953,20160101141919
-122.211045,37.908174,20160101141919
-122.211237,37.906525,20160101141919
-122.208099,37.903860,20160101141919
-122.207092,37.901650,20160101141919
-122.210774,37.899351,20160101141919
-122.216843,37.900238,20160101141919
-122.219170,37.897767,20160101141919
-122.220209,37.899384,20160101141919
-122.222596,37.899324,20160101141919
-122.223248,37.898263,20160101141919
-122.227255,37.900186,20160101141919
-122.230089,37.898481,20160101141919
-122.239658,37.901409,20160101141919
-122.243387,37.905097,20160101141919
-122.250328,37.900827,20160101141919
-122.249442,37.899580,20160101141919
-122.247712,37.899256,20160101141919
-122.246272,37.897133,20160101141919
-122.244348,37.896634,20160101141919
-122.242260,37.893540,20160101141919
-122.244139,37.892411,20160101141919
-122.246341,37.893053,20160101141919
-122.248973,37.891305,20160101141919
-122.247700,37.889200,20160101141919
-122.248329,37.887501,20160101141919
-122.244623,37.887282,20160101141919
-122.242896,37.886051,20160101141919
-122.243179,37.884420,20160101141919
-122.245910,37.882949,20160101141919
-122.244913,37.881539,20160101141919
-122.247382,37.880895,20160101141919
-122.242332,37.877123,20160101141919
-122.241795,37.875686,20160101141919
-122.238653,37.875598,20160101141919
-122.241342,37.872730,20160101141919
-122.246187,37.872712,20160101141919
-122.249682,37.871323,20160101141919
-122.249991,37.868131,20160101141919
-122.252080,37.867650,20160101141919
-122.250416,37.865183,20160101141919
-122.250163,37.862415,20160101141919
-122.251227,37.862151,20160101141919
-122.251229,37.860796,20160101141919
-122.253302,37.860616,20160101141919
-122.252909,37.860664,20160102142634
-122.251191,37.860776,20160102142634
-122.251180,37.862131,20160102142634
-122.250115,37.862380,20160102142634
-122.250399,37.865750,20160102142634
-122.251546,37.866521,20160102142634
-122.252751,37.871753,20160102142634
-122.256716,37.875497,20160102142634
-122.260177,37.875207,20160102142634
-122.260692,37.877809,20160102142634
-122.265581,37.877731,20160102142634
-122.266922,37.892640,20160102142634
-122.268445,37.894135,20160102142634
-122.271092,37.899761,20160102142634
-122.269521,37.901439,20160102142634
-122.270631,37.902027,20160102142634
-122.270172,37.904409,20160102142634
-122.265392,37.904269,20160102142634
-122.261357,37.901468,20160102142634
-122.260779,37.899686,20160102142634
-122.258450,37.899006,20160102142634
-122.256606,37.899497,20160102142634
-122.256040,37.896171,20160102142634
-122.253445,37.896061,20160102142634
-122.252701,37.895037,20160102142634
-122.253039,37.893844,20160102142634
-122.243776,37.892457,20160102142634
-122.242103,37.893401,20160102142634
-122.244142,37.896632,20160102142634
-122.246288,37.897244,20160102142634
-122.247966,37.899698,20160102142634
-122.249476,37.899642,20160102142634
-122.250272,37.900692,20160102142634
-122.244429,37.904868,20160102142634
-122.242996,37.904988,20160102142634
-122.239823,37.901375,20160102142634
-122.230270,37.898408,20160102142634
-122.226927,37.900050,20160102142634
-122.222981,37.898216,20160102142634
-122.222595,37.899236,20160102142634
-122.220007,37.899279,20160102142634
-122.219334,37.897644,20160102142634
-122.216851,37.900189,20160102142634
-122.210794,37.899277,20160102142634
-122.209746,37.900409,20160102142634
-122.207444,37.900984,20160102142634
-122.207434,37.903105,20160102142634
-122.210780,37.906078,20160102142634
-122.211119,37.907814,20160102142634
-122.209481,37.908906,20160102142634
-122.205896,37.908413,20160102142634
-122.204192,37.909027,20160102142634
-122.200475,37.914415,20160102142634
-122.200217,37.917403,20160102142634
-122.197753,37.919122,20160102142634
-122.196867,37.921343,20160102142634
-122.195591,37.922179,20160102142634
-122.185508,37.919277,20160102142634
-122.173712,37.917905,20160102142634
-122.166196,37.919757,20160102142634
-122.164409,37.921263,20160102142634
-122.162733,37.920717,20160102142634
-122.160685,37.918161,20160102142634
-122.158120,37.917586,20160102142634
-122.159898,37.917218,20160102142634
-122.158405,37.914854,20160102142634
-122.162638,37.914468,20160102142634
-122.161997,37.912764,20160102142634
-122.163043,37.911664,20160102142634
-122.162646,37.910358,20160102142634
-122.170087,37.910855,20160102142634
-122.171461,37.910126,20160102142634
-122.174892,37.910662,20160102142634
-122.179055,37.910066,20160102142634
-122.178253,37.909750,20160102142634
-122.179923,37.908767,20160102142634
-122.188303,37.907232,20160102142634
-122.190075,37.906122,20160102142634
-122.189621,37.903725,20160102142634
-122.193506,37.894087,20160102142634
-122.194813,37.888626,20160102142634
-122.191931,37.883418,20160102142634
-122.182501,37.877760,20160102142634
-122.179664,37.877004,20160102142634
-122.176190,37.867178,20160102142634
-122.174390,37.865183,20160102142634
-122.165807,37.860603,20160102142634
-122.158342,37.858077,20160102142634
-122.152767,37.854653,20160102142634
-122.151749,37.852285,20160102142634
-122.152669,37.848429,20160102142634
-122.151230,37.846108,20160102142634
-122.127605,37.833962,20160102142634
-122.129873,37.831923,20160102142634
-122.132881,37.822681,20160102142634
-122.135242,37.821906,20160102142634
-122.139500,37.823194,20160102142634
-122.142454,37.822734,20160102142634
-122.143815,37.822126,20160102142634
-122.146423,37.818658,20160102142634
-122.154198,37.821717,20160102142634
-122.158948,37.825036,20160102142634
-122.161218,37.825733,20160102142634
-122.173539,37.836250,20160102142634
-122.181360,37.839834,20160102142634
-122.184790,37.840778,20160102142634
-122.180438,37.838015,20160102142634
-122.181915,37.836436,20160102142634
-122.180999,37.836182,20160102142634
-122.180712,37.834592,20160102142634
-122.179672,37.835886,20160102142634
-122.181089,37.833881,20160102142634
-122.185584,37.836482,20160102142634
-122.189141,37.837007,20160102142634
-122.193766,37.839384,20160102142634
-122.197544,37.840291,20160102142634
-122.198496,37.841389,20160102142634
-122.197931,37.842463,20160102142634
-122.195227,37.842961,20160102142634
-122.196627,37.844075,20160102142634
-122.196920,37.845960,20160102142634
-122.198575,37.847435,20160102142634
-122.200479,37.847676,20160102142634
-122.202764,37.851349,20160102142634
-122.209353,37.851936,20160102142634
-122.210893,37.853681,20160102142634
-122.211863,37.857031,20160102142634
-122.215979,37.859563,20160102142634
-122.217486,37.862033,20160102142634
-122.220259,37.864330,20160102142634
-122.221990,37.864322,20160102142634
-122.222747,37.866291,20160102142634
-122.220992,37.866475,20160102142634
-122.217775,37.868647,20160102142634
-122.220899,37.870734,20160102142634
-122.222707,37.870309,20160102142634
-122.224326,37.871595,20160102142634
-122.225601,37.870045,20160102142634
-122.228865,37.868951,20160102142634
-122.231457,37.865392,20160102142634
-122.233353,37.864088,20160102142634
-122.242017,37.860567,20160102142634
-122.243859,37.860892,20160102142634
-122.244787,37.859051,20160102142634
-122.251162,37.858661,20160102142634
-122.251068,37.860773,20160102142634
-122.253235,37.860614,20160102142634
-121.986693,37.844537,20160110113917
-121.978530,37.845012,20160110113917
-121.978381,37.835136,20160110113917
-121.968693,37.835735,20160110113917
-121.967915,37.837048,20160110113917
-121.968226,37.838175,20160110113917
-121.967913,37.837104,20160110113917
-121.958724,37.835195,20160110113917
-121.957953,37.834403,20160110113917
-121.954744,37.835114,20160110113917
-121.950973,37.837466,20160110113917
-121.949589,37.841127,20160110113917
-121.949868,37.844180,20160110113917
-121.947941,37.843346,20160110113917
-121.948357,37.842770,20160110113917
-121.947771,37.842280,20160110113917
-121.946019,37.843364,20160110113917
-121.943523,37.841978,20160110113917
-121.941497,37.843386,20160110113917
-121.940090,37.842984,20160110113917
-121.940229,37.841557,20160110113917
-121.938615,37.841021,20160110113917
-121.937329,37.841670,20160110113917
-121.936813,37.844357,20160110113917
-121.935503,37.843561,20160110113917
-121.933565,37.843987,20160110113917
-121.931942,37.841369,20160110113917
-121.926333,37.842697,20160110113917
-121.924734,37.840992,20160110113917
-121.921947,37.840737,20160110113917
-121.921283,37.841469,20160110113917
-121.921720,37.842374,20160110113917
-121.920374,37.843066,20160110113917
-121.926700,37.845264,20160110113917
-121.927132,37.846710,20160110113917
-121.932888,37.849566,20160110113917
-121.932613,37.850981,20160110113917
-121.931578,37.850531,20160110113917
-121.930338,37.851120,20160110113917
-121.930024,37.850252,20160110113917
-121.928552,37.851735,20160110113917
-121.926357,37.851314,20160110113917
-121.925695,37.852103,20160110113917
-121.930538,37.853502,20160110113917
-121.934383,37.856037,20160110113917
-121.935572,37.858325,20160110113917
-121.932695,37.862713,20160110113917
-121.933199,37.863787,20160110113917
-121.932532,37.864243,20160110113917
-121.933304,37.864889,20160110113917
-121.931759,37.865895,20160110113917
-121.932216,37.866786,20160110113917
-121.930105,37.864660,20160110113917
-121.930828,37.863465,20160110113917
-121.930335,37.862508,20160110113917
-121.928673,37.863598,20160110113917
-121.927590,37.863027,20160110113917
-121.927171,37.863619,20160110113917
-121.925076,37.863419,20160110113917
-121.926621,37.865112,20160110113917
-121.925858,37.866140,20160110113917
-121.923096,37.865819,20160110113917
-121.924487,37.867326,20160110113917
-121.925733,37.871452,20160110113917
-121.927093,37.871495,20160110113917
-121.925381,37.873058,20160110113917
-121.929250,37.874469,20160110113917
-121.930738,37.876761,20160110113917
-121.929386,37.876228,20160110113917
-121.928961,37.875156,20160110113917
-121.925729,37.874967,20160110113917
-121.924545,37.875974,20160110113917
-121.921399,37.875682,20160110113917
-121.917943,37.878035,20160110113917
-121.917728,37.878925,20160110113917
-121.914083,37.879638,20160110113917
-121.918154,37.879804,20160110113917
-121.919712,37.878763,20160110113917
-121.921089,37.880802,20160110113917
-121.917080,37.880805,20160110113917
-121.914450,37.881731,20160110113917
-121.914422,37.881757,20160110130545
-121.917203,37.880813,20160110130545
-121.921116,37.880848,20160110130545
-121.920028,37.878805,20160110130545
-121.918041,37.879821,20160110130545
-121.914176,37.879706,20160110130545
-121.917655,37.878974,20160110130545
-121.921361,37.875705,20160110130545
-121.928951,37.875168,20160110130545
-121.930848,37.876721,20160110130545
-121.929174,37.874384,20160110130545
-121.925484,37.873142,20160110130545
-121.927133,37.871423,20160110130545
-121.925571,37.871148,20160110130545
-121.924501,37.867261,20160110130545
-121.923111,37.865831,20160110130545
-121.925972,37.866121,20160110130545
-121.926623,37.864989,20160110130545
-121.925401,37.863330,20160110130545
-121.928784,37.863601,20160110130545
-121.930672,37.862596,20160110130545
-121.930905,37.863122,20160110130545
-121.930043,37.864633,20160110130545
-121.932065,37.866852,20160110130545
-121.930087,37.864703,20160110130545
-121.930517,37.862565,20160110130545
-121.928827,37.863578,20160110130545
-121.925246,37.863341,20160110130545
-121.926604,37.865333,20160110130545
-121.925837,37.866150,20160110130545
-121.923101,37.865871,20160110130545
-121.924462,37.867280,20160110130545
-121.925581,37.871298,20160110130545
-121.927096,37.871459,20160110130545
-121.925403,37.873110,20160110130545
-121.929305,37.874496,20160110130545
-121.930816,37.876712,20160110130545
-121.929415,37.876260,20160110130545
-121.928864,37.875167,20160110130545
-121.925427,37.875022,20160110130545
-121.924554,37.875977,20160110130545
-121.921304,37.875693,20160110130545
-121.917585,37.878980,20160110130545
-121.914098,37.879570,20160110130545
-121.918349,37.879781,20160110130545
-121.919997,37.878837,20160110130545
-121.921132,37.880749,20160110130545
-121.918970,37.881301,20160110130545
-121.916788,37.880838,20160110130545
-121.914440,37.881795,20160110130545
-121.919611,37.879978,20160110130545
-121.917743,37.880878,20160110130545
-121.918130,37.881222,20160110130545
-121.921160,37.880806,20160110130545
-121.919985,37.878826,20160110130545
-121.918037,37.879807,20160110130545
-121.914109,37.879595,20160110130545
-121.917816,37.878947,20160110130545
-121.921403,37.875722,20160110130545
-121.928947,37.875216,20160110130545
-121.929428,37.876290,20160110130545
-121.930822,37.876805,20160110130545
-121.929016,37.874365,20160110130545
-121.925385,37.873114,20160110130545
-121.927098,37.871388,20160110130545
-121.925690,37.871388,20160110130545
-121.924515,37.867351,20160110130545
-121.923194,37.865692,20160110130545
-121.925946,37.866199,20160110130545
-121.926752,37.865261,20160110130545
-121.925170,37.863423,20160110130545
-121.927819,37.863087,20160110130545
-121.928597,37.863647,20160110130545
-121.930590,37.862585,20160110130545
-121.930019,37.864591,20160110130545
-121.932125,37.866912,20160110130545
-121.931808,37.865865,20160110130545
-121.933331,37.864969,20160110130545
-121.932732,37.862710,20160110130545
-121.935616,37.858442,20160110130545
-121.934431,37.856046,20160110130545
-121.930739,37.853671,20160110130545
-121.925706,37.852094,20160110130545
-121.926283,37.851389,20160110130545
-121.928520,37.851840,20160110130545
-121.929967,37.850336,20160110130545
-121.930479,37.851243,20160110130545
-121.931340,37.850599,20160110130545
-121.932722,37.851038,20160110130545
-121.932787,37.849423,20160110130545
-121.927264,37.846764,20160110130545
-121.926735,37.845261,20160110130545
-121.920601,37.843184,20160110130545
-121.921710,37.842511,20160110130545
-121.921383,37.841329,20160110130545
-121.922075,37.840679,20160110130545
-121.924722,37.841023,20160110130545
-121.926169,37.842698,20160110130545
-121.932001,37.841470,20160110130545
-121.933744,37.844032,20160110130545
-121.935495,37.843646,20160110130545
-121.936921,37.844422,20160110130545
-121.937173,37.842089,20160110130545
-121.938607,37.841057,20160110130545
-121.940430,37.841776,20160110130545
-121.940095,37.843280,20160110130545
-121.941431,37.843549,20160110130545
-121.943821,37.842075,20160110130545
-121.945975,37.843466,20160110130545
-121.947966,37.842345,20160110130545
-121.947873,37.843362,20160110130545
-121.949968,37.844315,20160110130545
-121.949905,37.839768,20160110130545
-121.952006,37.836371,20160110130545
-121.959517,37.834093,20160110130545
-121.969693,37.835796,20160110130545
-121.978127,37.835219,20160110130545
-121.978344,37.845110,20160110130545
-121.986603,37.844509,20160110130545
-122.252742,37.860598,20160126155503
-122.251087,37.860706,20160126155503
-122.251036,37.858611,20160126155503
-122.244089,37.858959,20160126155503
-122.243768,37.857965,20160126155503
-122.237153,37.854696,20160126155503
-122.232773,37.851166,20160126155503
-122.226668,37.850018,20160126155503
-122.224145,37.850992,20160126155503
-122.224561,37.851700,20160126155503
-122.223503,37.852382,20160126155503
-122.224052,37.853539,20160126155503
-122.223270,37.853764,20160126155503
-122.223526,37.855006,20160126155503
-122.221622,37.855223,20160126155503
-122.222565,37.857858,20160126155503
-122.220562,37.860174,20160126155503
-122.219315,37.859345,20160126155503
-122.219248,37.857570,20160126155503
-122.217794,37.857304,20160126155503
-122.217668,37.856443,20160126155503
-122.214333,37.856179,20160126155503
-122.212821,37.854711,20160126155503
-122.214608,37.853105,20160126155503
-122.212491,37.852652,20160126155503
-122.212076,37.851037,20160126155503
-122.210354,37.851358,20160126155503
-122.208975,37.850266,20160126155503
-122.208138,37.851229,20160126155503
-122.204057,37.850716,20160126155503
-122.200572,37.847742,20160126155503
-122.202774,37.851267,20160126155503
-122.208900,37.851661,20160126155503
-122.210323,37.852417,20160126155503
-122.212128,37.857118,20160126155503
-122.216071,37.859533,20160126155503
-122.219974,37.864059,20160126155503
-122.222065,37.864374,20160126155503
-122.222637,37.866469,20160126155503
-122.221077,37.866423,20160126155503
-122.219319,37.868066,20160126155503
-122.216095,37.868024,20160126155503
-122.218847,37.870773,20160126155503
-122.219206,37.872313,20160126155503
-122.220602,37.872502,20160126155503
-122.221616,37.874527,20160126155503
-122.221705,37.875348,20160126155503
-122.220173,37.876639,20160126155503
-122.222332,37.881887,20160126155503
-122.220760,37.880647,20160126155503
-122.221414,37.881923,20160126155503
-122.221099,37.883872,20160126155503
-122.224292,37.884861,20160126155503
-122.222004,37.883507,20160126155503
-122.224318,37.884853,20160126155503
-122.221338,37.884061,20160126155503
-122.220662,37.880768,20160126155503
-122.222201,37.882013,20160126155503
-122.221859,37.879667,20160126155503
-122.224409,37.880413,20160126155503
-122.226246,37.879663,20160126155503
-122.231994,37.881559,20160126155503
-122.234384,37.881554,20160126155503
-122.235873,37.882090,20160126155503
-122.236660,37.883754,20160126155503
-122.238750,37.882682,20160126155503
-122.239765,37.884456,20160126155503
-122.242904,37.881179,20160126155503
-122.243683,37.881088,20160126155503
-122.245748,37.883044,20160126155503
-122.243043,37.884563,20160126155503
-122.242836,37.886151,20160126155503
-122.244552,37.887307,20160126155503
-122.248203,37.887477,20160126155503
-122.247524,37.889127,20160126155503
-122.248865,37.891268,20160126155503
-122.246426,37.892990,20160126155503
-122.243780,37.892497,20160126155503
-122.242143,37.893586,20160126155503
-122.244390,37.896646,20160126155503
-122.246288,37.897164,20160126155503
-122.247734,37.899448,20160126155503
-122.249639,37.899671,20160126155503
-122.250346,37.900619,20160126155503
-122.244103,37.905591,20160126155503
-122.250269,37.900858,20160126155503
-122.249621,37.899593,20160126155503
-122.248086,37.899676,20160126155503
-122.246359,37.897290,20160126155503
-122.244453,37.896635,20160126155503
-122.242312,37.893919,20160126155503
-122.242236,37.892983,20160126155503
-122.244498,37.892358,20160126155503
-122.245621,37.893260,20160126155503
-122.249876,37.892814,20160126155503
-122.250977,37.893755,20160126155503
-122.253014,37.893898,20160126155503
-122.252749,37.895315,20160126155503
-122.253430,37.896143,20160126155503
-122.256195,37.896504,20160126155503
-122.256735,37.899771,20160126155503
-122.258648,37.899096,20160126155503
-122.261079,37.899830,20160126155503
-122.261451,37.901556,20160126155503
-122.262800,37.902052,20160126155503
-122.263985,37.903746,20160126155503
-122.267041,37.904527,20160126155503
-122.270556,37.903963,20160126155503
-122.270629,37.901694,20160126155503
-122.269682,37.901167,20160126155503
-122.271194,37.899622,20160126155503
-122.268557,37.893892,20160126155503
-122.267135,37.892454,20160126155503
-122.265651,37.877653,20160126155503
-122.260855,37.877704,20160126155503
-122.260126,37.875041,20160126155503
-122.256893,37.875480,20160126155503
-122.253087,37.871845,20160126155503
-122.251690,37.866294,20160126155503
-122.250510,37.865325,20160126155503
-122.250226,37.862580,20160126155503
-122.251237,37.862077,20160126155503
-122.251406,37.860796,20160126155503
-122.253273,37.860612,20160126155503
-122.252616,37.860687,20160128161001
-122.251134,37.860821,20160128161001
-122.251185,37.862108,20160128161001
-122.250060,37.862415,20160128161001
-122.250429,37.865597,20160128161001
-122.251755,37.867365,20160128161001
-122.249977,37.868059,20160128161001
-122.249545,37.871342,20160128161001
-122.245900,37.872724,20160128161001
-122.240965,37.872809,20160128161001
-122.238636,37.875525,20160128161001
-122.241887,37.875782,20160128161001
-122.242492,37.877307,20160128161001
-122.247284,37.880954,20160128161001
-122.244893,37.881449,20160128161001
-122.245734,37.883097,20160128161001
-122.243004,37.884568,20160128161001
-122.242820,37.886019,20160128161001
-122.244720,37.887332,20160128161001
-122.248308,37.887451,20160128161001
-122.247537,37.889326,20160128161001
-122.248901,37.891218,20160128161001
-122.246134,37.893061,20160128161001
-122.244282,37.892402,20160128161001
-122.242030,37.893238,20160128161001
-122.244083,37.896326,20160128161001
-122.246255,37.897128,20160128161001
-122.248008,37.899693,20160128161001
-122.249722,37.899727,20160128161001
-122.250078,37.901006,20160128161001
-122.243229,37.905007,20160128161001
-122.239936,37.901402,20160128161001
-122.230226,37.898377,20160128161001
-122.227217,37.900094,20160128161001
-122.223259,37.898154,20160128161001
-122.222481,37.899308,20160128161001
-122.220224,37.899301,20160128161001
-122.219334,37.897615,20160128161001
-122.216546,37.900237,20160128161001
-122.210594,37.899362,20160128161001
-122.216821,37.900198,20160128161001
-122.219314,37.897725,20160128161001
-122.220183,37.899321,20160128161001
-122.222708,37.899216,20160128161001
-122.223475,37.898305,20160128161001
-122.227299,37.900135,20160128161001
-122.229952,37.898467,20160128161001
-122.239902,37.901455,20160128161001
-122.243463,37.905057,20160128161001
-122.250254,37.900860,20160128161001
-122.250045,37.900176,20160128161001
-122.247727,37.899381,20160128161001
-122.246150,37.897031,20160128161001
-122.244060,37.896307,20160128161001
-122.242361,37.893921,20160128161001
-122.242115,37.892133,20160128161001
-122.240554,37.890805,20160128161001
-122.236429,37.890284,20160128161001
-122.231119,37.886158,20160128161001
-122.228698,37.885456,20160128161001
-122.228136,37.883870,20160128161001
-122.226138,37.882150,20160128161001
-122.225545,37.880520,20160128161001
-122.226159,37.879546,20160128161001
-122.224229,37.880360,20160128161001
