,alt,cad,dst,hrt,lat,lon,pwr,spd,time,tmp,sec,id
566,207.0,85,2519.64,159.0,37.865692,-122.231284,260.0,4.18,2016-09-04 17:35:21,14,576.0,20160904102545
567,207.2,84,2523.85,159.0,37.865725,-122.23126,250.0,3.928,2016-09-04 17:35:22,14,577.0,20160904102545
568,207.4,82,2527.89,158.0,37.865757,-122.231237,271.0,3.844,2016-09-04 17:35:23,14,578.0,20160904102545
569,207.8,79,2531.69,158.0,37.865786,-122.231214,254.0,3.975,2016-09-04 17:35:24,14,579.0,20160904102545
570,208.2,82,2535.63,158.0,37.865816,-122.231189,251.0,4.05,2016-09-04 17:35:25,14,580.0,20160904102545
571,208.6,83,2540.12,158.0,37.865851,-122.231164,237.0,4.451,2016-09-04 17:35:26,14,581.0,20160904102545
572,209.0,79,2544.32,158.0,37.865885,-122.231143,242.0,4.171,2016-09-04 17:35:27,14,582.0,20160904102545
573,209.4,80,2548.43,158.0,37.865918,-122.231121,231.0,4.208,2016-09-04 17:35:28,14,583.0,20160904102545
574,209.6,82,2552.92,158.0,37.865953,-122.231095,244.0,4.441,2016-09-04 17:35:29,14,584.0,20160904102545
575,210.0,81,2557.46,158.0,37.86599,-122.231072,249.0,4.432,2016-09-04 17:35:30,14,585.0,20160904102545
576,210.2,82,2562.06,158.0,37.866027,-122.231048,232.0,4.451,2016-09-04 17:35:31,14,586.0,20160904102545
577,210.4,80,2566.66,158.0,37.866065,-122.231026,208.0,4.572,2016-09-04 17:35:32,14,587.0,20160904102545
578,210.8,81,2571.33,158.0,37.866104,-122.231006,236.0,4.441,2016-09-04 17:35:33,14,588.0,20160904102545
579,211.0,82,2575.87,158.0,37.866141,-122.230986,228.0,4.572,2016-09-04 17:35:34,14,589.0,20160904102545
580,211.2,79,2580.47,157.0,37.866179,-122.230965,229.0,4.684,2016-09-04 17:35:35,14,590.0,20160904102545
581,211.4,78,2585.22,157.0,37.866219,-122.230943,266.0,4.535,2016-09-04 17:35:36,14,591.0,20160904102545
582,211.6,81,2589.42,157.0,37.866254,-122.230925,220.0,4.236,2016-09-04 17:35:37,14,592.0,20160904102545
583,211.8,80,2593.73,157.0,37.866288,-122.230901,258.0,4.05,2016-09-04 17:35:38,14,593.0,20160904102545
584,212.2,77,2597.97,157.0,37.866321,-122.230875,243.0,3.919,2016-09-04 17:35:39,14,594.0,20160904102545
585,212.6,80,2602.03,157.0,37.866353,-122.230855,205.0,3.751,2016-09-04 17:35:40,14,595.0,20160904102545
586,212.8,79,2605.73,156.0,37.866383,-122.230835,265.0,3.471,2016-09-04 17:35:41,14,596.0,20160904102545
587,213.2,78,2609.52,156.0,37.866414,-122.230817,237.0,3.536,2016-09-04 17:35:42,14,597.0,20160904102545
588,213.8,82,2613.22,156.0,37.866444,-122.230798,222.0,3.564,2016-09-04 17:35:43,14,598.0,20160904102545
589,214.2,81,2617.0,156.0,37.866475,-122.230782,334.0,3.387,2016-09-04 17:35:44,14,599.0,20160904102545
590,214.6,79,2620.36,156.0,37.866503,-122.230765,325.0,3.088,2016-09-04 17:35:45,14,600.0,20160904102545
591,214.8,80,2623.75,155.0,37.866528,-122.230744,339.0,3.163,2016-09-04 17:35:46,14,601.0,20160904102545
592,215.0,79,2627.29,155.0,37.866556,-122.230724,332.0,3.312,2016-09-04 17:35:47,14,602.0,20160904102545
593,215.4,80,2630.64,155.0,37.866581,-122.230704,322.0,3.172,2016-09-04 17:35:48,14,603.0,20160904102545
594,215.8,79,2633.92,156.0,37.866607,-122.230685,328.0,3.042,2016-09-04 17:35:49,14,604.0,20160904102545
595,216.2,80,2637.23,156.0,37.866632,-122.230664,324.0,3.116,2016-09-04 17:35:50,14,605.0,20160904102545
596,216.6,81,2640.36,156.0,37.866655,-122.230645,303.0,3.07,2016-09-04 17:35:51,14,606.0,20160904102545
597,217.0,82,2643.8,156.0,37.866683,-122.230626,307.0,3.312,2016-09-04 17:35:52,14,607.0,20160904102545
598,217.4,81,2647.22,156.0,37.866709,-122.230606,246.0,3.21,2016-09-04 17:35:53,14,608.0,20160904102545
599,217.8,81,2650.81,157.0,37.866737,-122.230586,246.0,3.34,2016-09-04 17:35:54,14,609.0,20160904102545
600,218.4,81,2654.3,157.0,37.866765,-122.230567,233.0,3.2,2016-09-04 17:35:55,14,610.0,20160904102545
601,218.8,82,2657.81,157.0,37.866792,-122.230547,257.0,3.434,2016-09-04 17:35:56,14,611.0,20160904102545
602,219.2,82,2661.42,157.0,37.866821,-122.230527,229.0,3.471,2016-09-04 17:35:57,14,612.0,20160904102545
603,219.6,81,2665.02,156.0,37.866849,-122.230506,229.0,3.508,2016-09-04 17:35:58,14,613.0,20160904102545
604,220.0,76,2668.39,157.0,37.866875,-122.230488,286.0,3.154,2016-09-04 17:35:59,14,614.0,20160904102545
605,220.4,78,2671.58,157.0,37.866901,-122.230471,326.0,3.051,2016-09-04 17:36:00,14,615.0,20160904102545
606,220.6,78,2674.65,157.0,37.866924,-122.230453,337.0,3.135,2016-09-04 17:36:01,14,616.0,20160904102545
607,221.0,79,2677.99,157.0,37.866951,-122.230434,304.0,3.312,2016-09-04 17:36:02,14,617.0,20160904102545
608,221.2,81,2681.57,157.0,37.866978,-122.230412,268.0,3.49,2016-09-04 17:36:03,14,618.0,20160904102545
609,221.6,82,2685.3,157.0,37.867006,-122.230388,248.0,3.48,2016-09-04 17:36:04,14,619.0,20160904102545
610,222.0,82,2688.79,157.0,37.867031,-122.230366,254.0,3.452,2016-09-04 17:36:05,14,620.0,20160904102545
611,222.2,79,2692.74,157.0,37.867062,-122.230342,284.0,3.602,2016-09-04 17:36:06,14,621.0,20160904102545
612,222.6,79,2696.74,157.0,37.867094,-122.230322,279.0,3.63,2016-09-04 17:36:07,14,622.0,20160904102545
613,223.0,79,2700.54,158.0,37.867125,-122.230304,250.0,3.62,2016-09-04 17:36:08,14,623.0,20160904102545
614,223.2,80,2704.37,158.0,37.867159,-122.230292,258.0,3.256,2016-09-04 17:36:09,14,624.0,20160904102545
615,223.6,80,2708.05,158.0,37.867192,-122.230284,286.0,3.415,2016-09-04 17:36:10,14,625.0,20160904102545
616,223.8,80,2711.77,159.0,37.867224,-122.230271,283.0,3.508,2016-09-04 17:36:11,14,626.0,20160904102545
617,224.2,79,2715.49,159.0,37.867255,-122.230256,261.0,3.639,2016-09-04 17:36:12,14,627.0,20160904102545
618,224.4,78,2718.89,159.0,37.867283,-122.23024,259.0,3.406,2016-09-04 17:36:13,14,628.0,20160904102545
619,224.6,77,2722.46,159.0,37.867311,-122.230221,281.0,3.396,2016-09-04 17:36:14,14,629.0,20160904102545
620,225.0,77,2726.01,159.0,37.86734,-122.230204,298.0,3.387,2016-09-04 17:36:15,14,630.0,20160904102545
621,225.4,78,2729.55,159.0,37.867367,-122.230183,276.0,3.518,2016-09-04 17:36:16,14,631.0,20160904102545
622,226.0,74,2732.94,159.0,37.867393,-122.230161,287.0,3.079,2016-09-04 17:36:17,14,632.0,20160904102545
623,226.4,74,2735.81,159.0,37.867415,-122.230144,306.0,2.575,2016-09-04 17:36:18,14,633.0,20160904102545
624,226.6,76,2738.78,159.0,37.867439,-122.230131,280.0,2.51,2016-09-04 17:36:19,14,634.0,20160904102545
625,227.0,76,2741.52,159.0,37.867463,-122.23012,313.0,2.529,2016-09-04 17:36:20,14,635.0,20160904102545
626,227.4,77,2744.52,159.0,37.867488,-122.230107,282.0,2.827,2016-09-04 17:36:21,14,636.0,20160904102545
627,227.8,77,2748.12,159.0,37.867517,-122.23009,301.0,3.322,2016-09-04 17:36:22,14,637.0,20160904102545
628,228.2,76,2751.68,159.0,37.867545,-122.230071,286.0,3.219,2016-09-04 17:36:23,14,638.0,20160904102545
629,228.4,76,2755.21,159.0,37.867574,-122.230052,319.0,3.191,2016-09-04 17:36:24,14,639.0,20160904102545
630,228.8,76,2758.74,160.0,37.867602,-122.230035,321.0,3.228,2016-09-04 17:36:25,14,640.0,20160904102545
631,229.2,76,2762.22,159.0,37.867631,-122.230018,313.0,3.172,2016-09-04 17:36:26,14,641.0,20160904102545
632,229.6,75,2765.69,160.0,37.867657,-122.229997,342.0,3.154,2016-09-04 17:36:27,14,642.0,20160904102545
633,230.0,75,2769.13,160.0,37.867683,-122.229976,337.0,3.06,2016-09-04 17:36:28,14,643.0,20160904102545
634,230.4,74,2772.62,160.0,37.86771,-122.229954,365.0,3.154,2016-09-04 17:36:29,14,644.0,20160904102545
635,230.6,76,2776.17,160.0,37.867737,-122.229932,351.0,3.219,2016-09-04 17:36:30,14,645.0,20160904102545
636,231.0,75,2779.98,160.0,37.867767,-122.229913,323.0,3.312,2016-09-04 17:36:31,14,646.0,20160904102545
637,231.2,75,2783.92,159.0,37.8678,-122.229896,330.0,3.546,2016-09-04 17:36:32,14,647.0,20160904102545
638,231.6,75,2787.71,160.0,37.867831,-122.229878,315.0,3.452,2016-09-04 17:36:33,14,648.0,20160904102545
639,232.0,74,2791.46,160.0,37.867863,-122.229862,311.0,3.452,2016-09-04 17:36:34,14,649.0,20160904102545
640,232.4,74,2795.31,160.0,37.867895,-122.229847,324.0,3.518,2016-09-04 17:36:35,14,650.0,20160904102545
641,232.8,76,2799.01,160.0,37.867926,-122.22983,294.0,3.49,2016-09-04 17:36:36,14,651.0,20160904102545
642,233.2,78,2802.84,160.0,37.867956,-122.22981,319.0,3.686,2016-09-04 17:36:37,14,652.0,20160904102545
643,233.4,79,2806.5,161.0,37.867984,-122.229787,309.0,3.592,2016-09-04 17:36:38,14,653.0,20160904102545
644,234.0,79,2809.98,161.0,37.868009,-122.229763,306.0,3.378,2016-09-04 17:36:39,14,654.0,20160904102545
645,234.4,76,2813.52,161.0,37.868034,-122.229738,306.0,3.434,2016-09-04 17:36:40,14,655.0,20160904102545
646,234.6,74,2816.94,161.0,37.868058,-122.229713,319.0,3.378,2016-09-04 17:36:41,14,656.0,20160904102545
647,235.0,76,2820.4,161.0,37.86808,-122.229686,301.0,3.359,2016-09-04 17:36:42,14,657.0,20160904102545
648,235.4,78,2824.1,161.0,37.868104,-122.229657,296.0,3.48,2016-09-04 17:36:43,14,658.0,20160904102545
649,235.8,77,2827.85,161.0,37.868128,-122.229626,281.0,3.592,2016-09-04 17:36:44,14,659.0,20160904102545
650,236.2,80,2832.16,161.0,37.868155,-122.229591,290.0,3.77,2016-09-04 17:36:45,14,660.0,20160904102545
651,236.4,80,2835.97,161.0,37.868178,-122.229559,265.0,3.695,2016-09-04 17:36:46,14,661.0,20160904102545
652,236.8,80,2839.91,161.0,37.868201,-122.229525,289.0,3.788,2016-09-04 17:36:47,14,662.0,20160904102545
653,237.2,80,2843.85,161.0,37.868224,-122.229491,274.0,3.751,2016-09-04 17:36:48,14,663.0,20160904102545
654,237.6,79,2847.79,161.0,37.868247,-122.229457,313.0,3.704,2016-09-04 17:36:49,14,664.0,20160904102545
655,238.0,78,2851.68,162.0,37.86827,-122.229423,289.0,3.676,2016-09-04 17:36:50,14,665.0,20160904102545
656,238.2,77,2855.45,162.0,37.868292,-122.229391,329.0,3.536,2016-09-04 17:36:51,14,666.0,20160904102545
657,238.8,76,2859.19,162.0,37.868315,-122.22936,315.0,3.62,2016-09-04 17:36:52,14,667.0,20160904102545
658,239.2,75,2862.89,162.0,37.868338,-122.229329,356.0,3.508,2016-09-04 17:36:53,14,668.0,20160904102545
659,239.6,78,2866.6,162.0,37.868361,-122.229298,316.0,3.592,2016-09-04 17:36:54,14,669.0,20160904102545
660,239.8,79,2870.35,162.0,37.868382,-122.229265,291.0,3.686,2016-09-04 17:36:55,14,670.0,20160904102545
661,240.0,80,2874.22,162.0,37.868405,-122.229232,310.0,3.704,2016-09-04 17:36:56,14,671.0,20160904102545
662,240.4,77,2878.03,162.0,37.868428,-122.2292,289.0,3.639,2016-09-04 17:36:57,14,672.0,20160904102545
663,240.8,78,2881.76,162.0,37.868452,-122.22917,297.0,3.63,2016-09-04 17:36:58,14,673.0,20160904102545
664,241.4,77,2885.43,163.0,37.868476,-122.229141,290.0,3.564,2016-09-04 17:36:59,14,674.0,20160904102545
665,241.8,77,2889.1,162.0,37.8685,-122.229113,295.0,3.592,2016-09-04 17:37:00,14,675.0,20160904102545
666,242.2,79,2892.8,163.0,37.868526,-122.229086,292.0,3.648,2016-09-04 17:37:01,14,676.0,20160904102545
667,242.6,77,2896.43,163.0,37.868551,-122.22906,289.0,3.583,2016-09-04 17:37:02,14,677.0,20160904102545
668,242.8,77,2900.07,163.0,37.868577,-122.229035,291.0,3.602,2016-09-04 17:37:03,14,678.0,20160904102545
669,243.0,80,2903.76,163.0,37.868605,-122.229011,291.0,3.686,2016-09-04 17:37:04,14,679.0,20160904102545
670,243.4,81,2907.44,163.0,37.868632,-122.228988,266.0,3.676,2016-09-04 17:37:05,14,680.0,20160904102545
671,243.8,79,2911.01,163.0,37.868659,-122.228965,255.0,3.387,2016-09-04 17:37:06,14,681.0,20160904102545
672,244.2,80,2914.47,163.0,37.868685,-122.228944,250.0,3.396,2016-09-04 17:37:07,14,682.0,20160904102545
673,244.6,79,2917.82,163.0,37.868711,-122.228925,313.0,3.154,2016-09-04 17:37:08,14,683.0,20160904102545
674,245.0,80,2920.86,163.0,37.868735,-122.228909,312.0,2.986,2016-09-04 17:37:09,14,684.0,20160904102545
675,245.4,77,2923.89,163.0,37.868759,-122.228891,281.0,3.06,2016-09-04 17:37:10,14,685.0,20160904102545
676,246.0,75,2927.1,163.0,37.868783,-122.22887,307.0,3.116,2016-09-04 17:37:11,14,686.0,20160904102545
677,246.4,76,2930.12,162.0,37.868805,-122.228849,286.0,3.051,2016-09-04 17:37:12,14,687.0,20160904102545
678,246.8,76,2933.17,163.0,37.868827,-122.228829,302.0,2.781,2016-09-04 17:37:13,14,688.0,20160904102545
679,247.0,77,2936.26,162.0,37.868851,-122.22881,270.0,2.939,2016-09-04 17:37:14,14,689.0,20160904102545
680,247.2,76,2939.19,162.0,37.868872,-122.22879,264.0,2.967,2016-09-04 17:37:15,14,690.0,20160904102545
681,247.6,75,2942.26,163.0,37.868894,-122.228769,313.0,2.967,2016-09-04 17:37:16,14,691.0,20160904102545
682,248.2,77,2945.12,163.0,37.868912,-122.228746,290.0,2.818,2016-09-04 17:37:17,14,692.0,20160904102545
683,248.6,77,2947.78,163.0,37.868931,-122.228726,291.0,2.641,2016-09-04 17:37:18,14,693.0,20160904102545
684,249.2,77,2951.07,163.0,37.868953,-122.228701,252.0,3.163,2016-09-04 17:37:19,14,694.0,20160904102545
685,249.6,76,2954.5,163.0,37.868975,-122.228674,228.0,3.051,2016-09-04 17:37:20,14,695.0,20160904102545
686,250.0,76,2957.78,162.0,37.868992,-122.228642,276.0,3.21,2016-09-04 17:37:21,14,696.0,20160904102545
687,250.4,78,2960.99,163.0,37.869008,-122.228612,266.0,2.93,2016-09-04 17:37:22,14,697.0,20160904102545
688,250.8,77,2964.3,162.0,37.869023,-122.228579,298.0,3.135,2016-09-04 17:37:23,14,698.0,20160904102545
689,251.2,78,2967.72,162.0,37.869036,-122.228544,285.0,3.452,2016-09-04 17:37:24,14,699.0,20160904102545
690,251.6,79,2971.14,162.0,37.86905,-122.228509,267.0,3.163,2016-09-04 17:37:25,14,700.0,20160904102545
691,252.2,78,2974.36,162.0,37.869064,-122.228476,269.0,2.976,2016-09-04 17:37:26,14,701.0,20160904102545
692,252.4,75,2977.65,162.0,37.869078,-122.228443,324.0,2.855,2016-09-04 17:37:27,14,702.0,20160904102545
693,252.6,73,2980.85,162.0,37.86909,-122.228409,318.0,2.902,2016-09-04 17:37:28,14,703.0,20160904102545
694,253.0,72,2983.95,162.0,37.869101,-122.228376,344.0,2.799,2016-09-04 17:37:29,14,704.0,20160904102545
695,253.4,73,2986.83,162.0,37.86911,-122.228345,338.0,2.911,2016-09-04 17:37:30,14,705.0,20160904102545
696,253.6,73,2989.62,162.0,37.869114,-122.228314,329.0,2.79,2016-09-04 17:37:31,14,706.0,20160904102545
697,253.8,75,2992.57,162.0,37.869121,-122.228281,324.0,3.07,2016-09-04 17:37:32,14,707.0,20160904102545
698,254.0,75,2995.43,162.0,37.869125,-122.228249,270.0,2.948,2016-09-04 17:37:33,14,708.0,20160904102545
699,254.4,75,2998.41,162.0,37.869126,-122.228215,281.0,3.06,2016-09-04 17:37:34,14,709.0,20160904102545
700,255.0,77,3001.21,162.0,37.869129,-122.228183,253.0,2.986,2016-09-04 17:37:35,14,710.0,20160904102545
701,255.6,77,3003.98,162.0,37.869133,-122.228152,241.0,2.771,2016-09-04 17:37:36,14,711.0,20160904102545
702,256.0,80,3006.69,162.0,37.86914,-122.228122,284.0,2.529,2016-09-04 17:37:37,14,712.0,20160904102545
703,256.4,80,3009.55,162.0,37.869144,-122.22809,268.0,2.603,2016-09-04 17:37:38,14,713.0,20160904102545
704,256.6,79,3013.08,162.0,37.869144,-122.22805,274.0,3.144,2016-09-04 17:37:39,14,714.0,20160904102545
705,257.0,79,3016.49,162.0,37.869144,-122.228011,254.0,3.256,2016-09-04 17:37:40,14,715.0,20160904102545
706,257.4,80,3019.91,162.0,37.869146,-122.227972,273.0,3.191,2016-09-04 17:37:41,14,716.0,20160904102545
707,257.8,81,3023.56,162.0,37.869147,-122.227931,249.0,3.079,2016-09-04 17:37:42,14,717.0,20160904102545
708,258.0,77,3026.94,162.0,37.869153,-122.227892,268.0,2.93,2016-09-04 17:37:43,14,718.0,20160904102545
709,258.4,77,3030.24,162.0,37.869156,-122.227855,283.0,2.948,2016-09-04 17:37:44,14,719.0,20160904102545
710,258.6,76,3033.55,162.0,37.869161,-122.227818,280.0,2.995,2016-09-04 17:37:45,14,720.0,20160904102545
711,259.0,76,3036.88,162.0,37.869167,-122.227781,302.0,3.004,2016-09-04 17:37:46,14,721.0,20160904102545
712,259.4,77,3040.22,162.0,37.869173,-122.227743,286.0,3.06,2016-09-04 17:37:47,14,722.0,20160904102545
713,259.8,77,3043.47,162.0,37.86918,-122.227707,290.0,2.976,2016-09-04 17:37:48,14,723.0,20160904102545
714,260.0,76,3046.84,162.0,37.869188,-122.22767,273.0,2.986,2016-09-04 17:37:49,14,724.0,20160904102545
715,260.4,77,3050.16,162.0,37.869199,-122.227635,291.0,3.088,2016-09-04 17:37:50,14,725.0,20160904102545
716,261.0,76,3053.35,162.0,37.869208,-122.2276,297.0,2.771,2016-09-04 17:37:51,14,726.0,20160904102545
717,261.4,75,3056.12,162.0,37.869219,-122.227572,294.0,2.491,2016-09-04 17:37:52,14,727.0,20160904102545
718,261.8,75,3059.21,162.0,37.869234,-122.227542,334.0,2.771,2016-09-04 17:37:53,14,728.0,20160904102545
719,262.0,75,3062.34,162.0,37.869251,-122.227512,336.0,2.781,2016-09-04 17:37:54,14,729.0,20160904102545
720,262.4,74,3065.38,162.0,37.869264,-122.227481,304.0,2.65,2016-09-04 17:37:55,14,730.0,20160904102545
721,262.8,73,3068.46,162.0,37.869277,-122.22745,329.0,2.799,2016-09-04 17:37:56,14,731.0,20160904102545
722,263.2,75,3071.49,162.0,37.86929,-122.22742,314.0,2.706,2016-09-04 17:37:57,14,732.0,20160904102545
723,263.6,73,3074.61,162.0,37.869303,-122.227388,311.0,2.725,2016-09-04 17:37:58,14,733.0,20160904102545
724,263.8,73,3077.83,162.0,37.869319,-122.227358,315.0,2.893,2016-09-04 17:37:59,14,734.0,20160904102545
725,264.2,73,3080.89,162.0,37.869335,-122.227329,310.0,2.827,2016-09-04 17:38:00,14,735.0,20160904102545
726,265.2,73,3083.89,162.0,37.869349,-122.2273,316.0,2.874,2016-09-04 17:38:01,14,736.0,20160904102545
727,265.6,73,3086.79,162.0,37.869365,-122.227274,318.0,2.762,2016-09-04 17:38:02,14,737.0,20160904102545
728,266.0,71,3089.68,162.0,37.869383,-122.227251,316.0,2.734,2016-09-04 17:38:03,14,738.0,20160904102545
729,266.2,71,3092.53,163.0,37.869403,-122.227229,342.0,2.659,2016-09-04 17:38:04,14,739.0,20160904102545
730,266.6,71,3095.29,163.0,37.869422,-122.227209,308.0,2.482,2016-09-04 17:38:05,14,740.0,20160904102545
731,267.0,69,3097.75,163.0,37.869435,-122.227186,311.0,2.351,2016-09-04 17:38:06,14,741.0,20160904102545
732,267.2,68,3099.97,163.0,37.869449,-122.227167,314.0,1.829,2016-09-04 17:38:07,14,742.0,20160904102545
733,267.2,69,3102.25,163.0,37.86946,-122.227145,313.0,2.146,2016-09-04 17:38:08,14,743.0,20160904102545
734,267.6,67,3104.67,163.0,37.86947,-122.22712,333.0,2.333,2016-09-04 17:38:09,14,744.0,20160904102545
735,268.0,67,3107.1,163.0,37.869478,-122.227095,318.0,2.127,2016-09-04 17:38:10,14,745.0,20160904102545
736,268.6,69,3109.81,163.0,37.869485,-122.227065,299.0,2.277,2016-09-04 17:38:11,14,746.0,20160904102545
737,269.0,69,3112.76,163.0,37.869494,-122.227034,309.0,2.622,2016-09-04 17:38:12,14,747.0,20160904102545
738,269.2,69,3115.71,163.0,37.869504,-122.227002,322.0,2.547,2016-09-04 17:38:13,14,748.0,20160904102545
739,269.6,70,3118.7,163.0,37.869511,-122.226969,332.0,2.678,2016-09-04 17:38:14,14,749.0,20160904102545
740,270.0,70,3121.92,163.0,37.869521,-122.226935,364.0,2.641,2016-09-04 17:38:15,14,750.0,20160904102545
741,270.2,73,3124.98,163.0,37.869528,-122.226901,323.0,2.715,2016-09-04 17:38:16,14,751.0,20160904102545
742,270.6,72,3127.97,163.0,37.869537,-122.226869,310.0,2.743,2016-09-04 17:38:17,14,752.0,20160904102545
743,271.0,72,3131.31,163.0,37.869546,-122.226833,324.0,3.014,2016-09-04 17:38:18,14,753.0,20160904102545
744,271.4,71,3134.46,164.0,37.869557,-122.2268,302.0,2.781,2016-09-04 17:38:19,14,754.0,20160904102545
745,271.8,71,3137.26,164.0,37.869566,-122.22677,319.0,2.613,2016-09-04 17:38:20,14,755.0,20160904102545
746,272.2,73,3140.4,164.0,37.869578,-122.226737,321.0,2.762,2016-09-04 17:38:21,14,756.0,20160904102545
747,272.6,73,3143.33,164.0,37.869586,-122.226705,335.0,2.669,2016-09-04 17:38:22,14,757.0,20160904102545
748,273.0,75,3146.79,164.0,37.8696,-122.226669,296.0,2.921,2016-09-04 17:38:23,14,758.0,20160904102545
749,273.4,73,3150.04,165.0,37.869613,-122.226636,338.0,2.967,2016-09-04 17:38:24,14,759.0,20160904102545
750,273.8,74,3153.56,164.0,37.869627,-122.2266,338.0,2.939,2016-09-04 17:38:25,14,760.0,20160904102545
751,274.4,73,3156.48,165.0,37.869634,-122.226568,323.0,2.547,2016-09-04 17:38:26,14,761.0,20160904102545
752,274.8,74,3159.84,165.0,37.869645,-122.226532,305.0,2.902,2016-09-04 17:38:27,14,762.0,20160904102545
753,275.4,75,3163.08,165.0,37.869656,-122.226498,286.0,2.771,2016-09-04 17:38:28,14,763.0,20160904102545
754,275.6,74,3166.16,165.0,37.869666,-122.226465,265.0,2.538,2016-09-04 17:38:29,14,764.0,20160904102545
755,275.8,76,3169.03,165.0,37.869674,-122.226435,292.0,2.538,2016-09-04 17:38:30,14,765.0,20160904102545
756,276.0,74,3171.85,165.0,37.869684,-122.226405,289.0,2.529,2016-09-04 17:38:31,14,766.0,20160904102545
757,276.4,76,3175.01,165.0,37.869694,-122.226372,313.0,2.902,2016-09-04 17:38:32,14,767.0,20160904102545
758,277.0,76,3178.43,165.0,37.869704,-122.226335,288.0,3.098,2016-09-04 17:38:33,14,768.0,20160904102545
759,277.6,76,3181.79,165.0,37.869711,-122.226297,313.0,2.883,2016-09-04 17:38:34,14,769.0,20160904102545
760,277.8,78,3185.51,165.0,37.869717,-122.226256,301.0,3.088,2016-09-04 17:38:35,14,770.0,20160904102545
761,278.8,76,3189.06,165.0,37.869726,-122.226217,281.0,3.098,2016-09-04 17:38:36,14,771.0,20160904102545
762,279.0,78,3192.19,165.0,37.869733,-122.226183,287.0,2.715,2016-09-04 17:38:37,14,772.0,20160904102545
763,279.2,75,3194.99,165.0,37.86974,-122.226152,297.0,2.603,2016-09-04 17:38:38,14,773.0,20160904102545
764,279.6,76,3197.91,165.0,37.869745,-122.226119,285.0,2.743,2016-09-04 17:38:39,14,774.0,20160904102545
765,279.8,75,3200.79,165.0,37.869749,-122.226087,295.0,2.669,2016-09-04 17:38:40,14,775.0,20160904102545
766,280.2,77,3203.66,165.0,37.869753,-122.226054,285.0,2.519,2016-09-04 17:38:41,14,776.0,20160904102545
767,280.6,76,3206.89,165.0,37.869762,-122.226019,290.0,2.818,2016-09-04 17:38:42,14,777.0,20160904102545
768,281.0,76,3209.95,165.0,37.869771,-122.225986,305.0,2.781,2016-09-04 17:38:43,14,778.0,20160904102545
769,281.4,78,3213.1,165.0,37.869778,-122.225952,271.0,2.809,2016-09-04 17:38:44,14,779.0,20160904102545
770,281.8,79,3216.53,165.0,37.869791,-122.225916,269.0,2.865,2016-09-04 17:38:45,14,780.0,20160904102545
771,282.2,79,3220.32,165.0,37.86981,-122.22588,256.0,3.172,2016-09-04 17:38:46,14,781.0,20160904102545
772,282.4,80,3223.95,165.0,37.869827,-122.225845,262.0,3.135,2016-09-04 17:38:47,14,782.0,20160904102545
773,282.8,80,3227.53,165.0,37.869845,-122.22581,262.0,3.098,2016-09-04 17:38:48,14,783.0,20160904102545
774,283.2,80,3231.13,165.0,37.869862,-122.225776,253.0,3.107,2016-09-04 17:38:49,14,784.0,20160904102545
775,283.6,77,3234.67,165.0,37.869879,-122.225742,256.0,3.126,2016-09-04 17:38:50,14,785.0,20160904102545
776,283.8,77,3238.02,165.0,37.869896,-122.22571,285.0,3.004,2016-09-04 17:38:51,14,786.0,20160904102545
777,284.0,76,3241.45,165.0,37.869913,-122.225677,292.0,3.098,2016-09-04 17:38:52,14,787.0,20160904102545
778,284.2,75,3244.82,165.0,37.86993,-122.225646,291.0,3.07,2016-09-04 17:38:53,14,788.0,20160904102545
779,284.6,73,3247.77,165.0,37.869943,-122.225617,326.0,2.781,2016-09-04 17:38:54,14,789.0,20160904102545
780,284.8,73,3250.69,165.0,37.869957,-122.225588,317.0,2.79,2016-09-04 17:38:55,14,790.0,20160904102545
781,285.2,73,3254.05,165.0,37.869974,-122.225556,311.0,2.958,2016-09-04 17:38:56,14,791.0,20160904102545
782,285.6,71,3257.24,165.0,37.869994,-122.22553,296.0,2.678,2016-09-04 17:38:57,14,792.0,20160904102545
783,285.8,69,3260.11,165.0,37.870011,-122.225505,309.0,2.687,2016-09-04 17:38:58,14,793.0,20160904102545
784,286.2,69,3263.02,165.0,37.870029,-122.225481,322.0,2.501,2016-09-04 17:38:59,14,794.0,20160904102545
785,286.4,69,3265.86,165.0,37.870047,-122.225458,312.0,2.323,2016-09-04 17:39:00,14,795.0,20160904102545
786,287.0,68,3268.68,164.0,37.870065,-122.225434,312.0,2.491,2016-09-04 17:39:01,14,796.0,20160904102545
787,287.4,68,3271.65,164.0,37.870083,-122.225409,302.0,2.622,2016-09-04 17:39:02,14,797.0,20160904102545
788,287.8,69,3274.52,164.0,37.870104,-122.225387,310.0,2.417,2016-09-04 17:39:03,14,798.0,20160904102545
789,288.2,69,3277.95,164.0,37.870132,-122.225364,303.0,2.781,2016-09-04 17:39:04,14,799.0,20160904102545
790,288.6,68,3281.18,164.0,37.870157,-122.225342,322.0,2.594,2016-09-04 17:39:05,14,800.0,20160904102545
791,289.0,70,3284.21,164.0,37.870176,-122.225317,315.0,2.799,2016-09-04 17:39:06,14,801.0,20160904102545
792,289.4,71,3287.3,164.0,37.870194,-122.22529,331.0,2.902,2016-09-04 17:39:07,14,802.0,20160904102545
793,290.0,72,3290.32,164.0,37.870213,-122.225265,305.0,2.771,2016-09-04 17:39:08,14,803.0,20160904102545
